Navet, surgel‚, cru;16,6;69,4;95,7;0,82;2;0,18;1,9;-;1,85;0,017;0,01;0;0,066;23;-;0,045;0,7;-;10;0,071;20;137;-;25;0,14;0;-;0;-;-;-;4,4;0,03;0,02;0,4;0,11;0,048;8;0
Oignon, surgel‚, cru;31,9;134;91,1;1;5,39;0,12;4,59;-;2,65;0,017;0,009;0;0,02;26,5;-;0,035;0,4;-;8,5;0,1;22,5;133;-;9,43;0,095;0;1;0;0,045;0,4;-;5,65;0,028;0,026;0,16;0,1;0,084;19;0
Poireau, surgel‚, cru;36,4;152;93,2;1,42;3,35;1,36;2,76;-;2,55;0,25;-;-;0,016;252;-;-;0,8;-;-;-;-;-;-;6,75;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-
Salsifis, surgel‚, cru;40,2;168;85,8;2,65;4,15;0,15;2,5;-;5,8;0;-;-;0,043;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Haricot plat, cru;32,6;137;92,2;1,93;4,47;0,12;1,3;-;2,97;0;-;-;0,049;60;-;-;0,8;-;-;-;-;-;-;2;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-
pinard, jeunes pousses pour salades, cru;22,1;92,2;91,2;2,9;0,92;< 0,5;< 0,2;< 0,35;2,4;< 0,01;< 0,01;-;0,2;86;133;0,1;2,2;30;120;0,47;52;750;< 20;80,2;0,82;-;2710;< 0,25;2,36;78;-;11,6;0,16;0,052;0,32;0,21;0,18;128;-
Mesclun ou salade, m‚lange de jeunes pousses;22;92,5;-;2;2,5;0;0;-;2;0;-;-;0,048;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Asperge, verte, crue;24,7;103;92,5;2,46;2,03;0,27;1,5;-;2,15;0,069;0,007;0;0,014;22,4;-;-;1;-;12,2;-;85,5;267;-;3,85;-;0;-;0;-;-;-;15,5;-;-;-;-;0,15;150;0
Chou romanesco ou brocoli … pomme, cru;28,8;121;89,8;2,93;2,2;0,4;2,2;-;2,35;0,047;0,028;0;0,039;34,5;-;0,041;0,92;-;20;0,25;62;300;-;15,5;0,64;0;93;0;0,04;20,2;-;70,6;0,08;0,1;0,73;0,7;0,22;57;0
Asperge, blanche ou violette, pel‚e, crue;26,3;111;92,4;2,5;2,5;0,3;-;-;1,8;0,07;0,006;0;0,019;16,6;-;-;-;-;7,3;-;42,5;169;-;7,7;-;0;-;0;-;-;-;18;-;-;-;-;0,072;150;0
Salicorne (Salicornia sp.), fraŒche;14,1;58,5;92,2;0,67;1,1;0,24;-;-;2,46;-;-;-;2,56;34,3;-;0,07;4,89;0;75,3;0,7;19,5;119;-;1020;0,48;-;-;-;0,51;-;-;-;-;-;-;-;-;-;-
L‚gumes pour couscous, surgel‚s, crus;46,5;195;-;2,05;6,75;0,7;3,05;-;2,53;0,1;-;-;0,12;35,6;-;-;0,8;-;-;-;-;-;-;39;-;-;-;-;-;-;-;27,4;-;-;-;-;-;-;-
Salade verte, crue, sans assaisonnement;13,5;56,8;96,1;1,01;1,5;0,1;0,83;< 0,5;1,3;0,028;0,0035;< 0,5;0,046;35,3;61;0,061;0,64;< 5;15,3;0,22;23,5;260;3,23;18,3;0,18;0;2000;< 0,5;0,17;-;-;1,95;0,041;< 0,04;0,14;< 0,16;0,052;55,3;0
Banane plantain, crue;132;558;65,3;1,28;29,6;0,39;-;23,7;2,3;0,14;0,032;0;0,01;3;-;0,081;0,6;2,5;37;traces;34;499;-;4;0,14;0;457;0;0,14;0,7;-;18,4;0,052;0,054;0,69;0,26;0,3;22;0
Artichaut, cuit;33,2;137;85,8;2,53;0,99;0,28;0,99;0;8,3;0,069;0,011;0;0,14;42,9;-;0,082;0,67;< 5;44,6;0,14;73;427;< 10;60;0,29;0;8;0;0,19;14,8;-;9,1;0,05;0,089;1,11;0,24;0,081;89;0
Asperge, bouillie/cuite … l'eau;19,8;82,9;93;2,53;0,81;0,32;0,81;0;1,8;0,072;0,013;0;0,028;19,9;-;0,074;0,74;0,25;6,31;0,049;51,5;198;< 3,35;8,5;0,2;0;544;0;1,35;65,3;-;16,1;0,11;0,12;1,06;0,19;0,05;142;0
Aubergine, cuite;32,7;136;89,7;1,23;4,17;0,28;3,41;-;4,3;0,052;0,07;0;0,015;20,1;-;0,058;0,25;1;15;0,12;15;123;< 3,35;5,95;0,098;0;22;0;0,41;2,9;-;1,3;0,076;0,02;0,6;0,075;0,086;14;0
Betterave rouge, cuite;47,2;199;87,1;1,84;8,56;0,18;7,96;0,6;2;0,028;0,035;0;0,13;19,1;-;0,053;0,79;0,31;16,8;0,45;38;305;< 2,2;77;0,27;0;21;0;0,04;0,2;-;3,6;0,027;0,04;0,33;0,15;0,067;80;0
Bette ou blette, cuite;12,1;49,7;95,3;0,7;0,46;< 0,5;0,46;< 0,35;2,5;< 0,01;< 0,01;0;0,25;56;114;0,04;0,35;< 20;18;0,16;11;240;< 20;99,6;0,08;0;89,2;< 0,25;0,41;< 0,8;-;< 0,5;< 0,015;< 0,01;< 0,1;0,17;0,024;43,2;0
Brocoli, cuit;22,8;95,3;92,5;2,1;1,1;0,78;1,1;< 0,5;1,5;0,2;0,042;0;0,098;43,3;61;< 0,1;< 0,1;< 10;11,2;< 0,1;51;125;< 2,58;39;< 0,1;0;312;0;0,9;141;-;23,9;< 0,05;0,05;< 0,05;0,22;< 0,05;75,1;0
Carotte, appertis‚e, ‚goutt‚e;21,8;91,4;93;0,66;3,38;0,2;2,49;0,47;1,75;0,057;0,009;0;0,62;25;-;0,1;0,64;2;8;0,45;24;179;0,85;233;0,26;0;5330;0;0,74;9,8;-;2,7;0,018;0,03;0,55;0,14;0,11;9;0
Carotte, cuite;19;79;93;0,55;2,6;0,1;2,51;< 0,5;2,8;0,019;0,0038;0;0,051;31,5;-;< 0,1;< 0,1;< 10;7,5;< 0,1;18;96,4;< 2,97;20,2;< 0,1;0;3340;0;0,56;13,7;-;< 1;< 0,05;< 0,05;< 0,05;0,1;< 0,05;23,3;0
Champignon, tout type, appertis‚, ‚goutt‚;24,9;104;91,1;1,87;2,56;0,29;2,18;-;2,4;0,038;0,005;0;0,8;18,9;-;0,15;0,79;2;6,65;0,035;66;129;< 2,2;425;0,51;0;0;0,2;0,01;0;-;0;0,085;0,021;1,59;0,81;0,061;12;0
Chou de Bruxelles, cuit;34,6;145;87,6;2,6;4,2;0,11;1,7;1,5;3,2;0,023;0,0085;0;0,024;36,2;-;< 0,1;< 0,1;< 10;16,9;< 0,1;65;324;-;9,7;< 0,1;0;209;0;0,43;140;-;56,4;< 0,05;0,06;0,72;0,27;0,06;113;0
Chou vert, cuit;25,1;105;93,9;1,03;3,04;0,45;2,79;< 0,5;2,4;0,14;0,013;0;0,098;69,7;61;0,098;0,28;1,45;15,1;0,18;33;190;3,56;39;0,22;0;48;0;0,14;109;-;27,3;0,056;0,029;0,14;0,17;0,13;38;0
Chou-fleur, cuit;20,9;87,3;93,7;1,6;1,6;0,46;1,59;< 0,5;2;0,097;0,032;0;0,017;19,2;< 61;0,05;0,31;< 5;12,9;0,12;34;238;< 10;< 39;0,22;0;< 50;0;0,07;13,8;-;9,7;< 0,05;< 0,05;0,21;0,23;< 0,05;78,8;0
Coeur de palmier, appertis‚, ‚goutt‚;35,3;148;90,2;2,53;4,03;0,5;1,5;-;2,32;0,13;0,1;0;0,97;58;-;0,13;3,13;0,5;38;1,39;65;177;-;316;1,15;0;-;0;-;-;-;7,9;0,011;0,057;0,44;0,13;0,022;39;0
Courgette, pulpe et peau, cuite;15,5;64,9;93,8;0,93;1,4;0,36;1,39;< 0,5;1,5;0,1;0,029;0;0,098;19,3;61;0,085;0,32;< 5;22,3;0,089;65;238;< 10;39;0,22;0;173;0;0,12;4,2;-;2,9;< 0,05;< 0,05;< 0,05;< 0,05;< 0,05;32,8;0
C‚leri branche, cuit;12,7;53,1;94,1;0,82;1,2;0,16;1,2;-;1,6;0,04;0,03;0;0,22;53,3;-;0,059;0,42;0,3;9;0,11;25;284;< 2,58;91;0,077;0;313;0;0,35;37,8;-;6,1;0,023;0,07;0,37;0,32;0,086;33;0
C‚leri-rave, cuit;36,5;153;90,1;1,3;4,6;0,86;2,8;< 0,5;2,6;-;-;0;0,15;52,4;-;0,12;0,32;< 10;15,1;0,27;58;306;-;58,2;0,24;0;< 50;0;0,22;-;-;2,7;< 0,05;< 0,05;0,92;0,41;0,07;67,4;0
pinard, cuit;21,5;89,7;92,8;3,2;0,5;0,14;0,47;< 0,5;2,7;0,043;0,0036;0;0,069;140;-;0,1;2,14;< 10;54,4;0,43;40;396;< 10;27,6;0,65;0;1610;0;2,4;494;-;2,1;< 0,05;0,1;0,24;< 0,05;0,06;125;0
"Haricot mungo germ‚ ou pousse de ""soja"", appertis‚, ‚goutt‚";20,6;84;95,8;1,56;2,36;0,12;1,78;0,4;1,63;0,058;0,008;0;0,35;13,4;-;0,047;0,26;2,55;7,53;0,039;26;31,5;< 10;141;0,11;0;2;0;0,065;13,4;-;0,65;0,025;0,05;0,21;0,14;0,031;26;0
Haricot vert, cuit;29,4;123;89,3;2;3;0,17;1;1,94;4;0,042;0,0072;0;0,4;55,3;11;0,081;0,6;< 5;22,3;0,19;36;174;< 10;5,8;0,2;0;137;0;0,45;16;-;5;< 0,05;0,08;0,34;< 0,05;< 0,05;33;0
Navet, cuit;25;105;93,4;0,9;3,8;0,2;2,9;< 0,5;2,2;0,008;0,005;0;0,073;37,3;-;0,045;0,11;< 10;8,75;0,045;26;237;< 10;29;0,099;0;< 50;0;0,02;0,1;-;5,6;< 0,05;< 0,05;0,05;0,21;0,06;9;0
Oignon, cuit;34,6;146;90,4;1,3;6,2;0,2;4;< 0,5;1,4;0,024;0,02;0;0,021;29,2;-;0,077;0,21;1;13;0,12;44;220;< 10;8,4;0,19;0;< 50;0;0,015;0,4;-;2,1;< 0,05;< 0,05;< 0,05;0,13;0,09;21;0
Petits pois, appertis‚s, ‚goutt‚s;81,5;342;79,5;5,12;10,7;0,8;3,59;4,04;5,75;0,15;0,066;0;0,64;20,6;510;0,079;1,29;0,9;16,3;0,17;73,1;71,5;< 3,35;257;0,42;0;514;0;0,21;53,4;-;6,9;0,12;0,059;0,89;0,2;0,053;26,5;0
Petits pois, cuits;61,4;257;82,9;5,8;4,7;0,87;1,8;2,8;5,8;0,21;0,019;0;0,018;32,7;243;0,14;1,17;< 5;31,9;0,32;96;135;< 10;7,1;0,8;0;414;0;< 0,1;25,9;-;1,8;0,13;0,05;0,4;< 0,05;< 0,05;65,6;0
Poireau, cuit;24,6;103;92;1,1;3;0,2;2,11;< 0,5;3,2;0,027;0,003;0;0,015;25,6;-;0,12;0,34;< 10;8,45;0,075;20;151;< 10;5,8;0,1;0;94;0;0,5;25,4;-;1,3;< 0,05;< 0,05;< 0,05;< 0,05;0,06;21,2;0
Potiron, appertis‚, ‚goutt‚;32,8;138;85,9;0,93;5,19;0,28;3,3;-;2,9;0,15;0,037;0;0,31;26;-;0,11;1,39;0,7;23;0,15;35;206;-;241;0,17;0;6940;0;1,06;16;-;4,2;0,024;0,054;0,37;0,4;0,056;12;0
Salsifis, cuit;67,7;286;-;2,74;12,3;0,17;2,9;-;3,1;0,041;0,003;0;0,04;47;-;0,07;0,55;0,2;18;0,21;56;283;-;16;0,3;0;0;0;0,19;0,3;-;4,6;0,056;0,17;0,39;0,28;0,22;15;0
Tomate, pel‚e, appertis‚e, ‚goutt‚e;18,3;76,9;94,4;1,07;1,89;0,28;1,88;-;1,27;0,045;0,038;0;0,28;21,1;-;0,06;0,77;0,2;9,2;0,073;18;190;< 2,2;112;0,11;0;245;0;0,67;2,6;-;12;0,31;0,055;0,64;0,17;0,11;16;0
Ma‹s doux, en ‚pis, cuit;78,6;331;73,4;3,36;11,7;1,5;4,54;7,17;2,4;0,2;0,37;0;0,023;3;-;0,049;0,45;1;26;0,17;77;218;traces;1;0,62;0;66;0;0,09;0,4;-;5,5;0,093;0,057;1,68;0,79;0,14;23;0
Mac‚doine de l‚gumes, appertis‚e, ‚goutt‚e;40,6;171;86,7;2,38;5,59;0,28;1,73;-;3,16;0,076;0,016;0;0,59;40,7;-;0,072;1,05;0,2;10,6;0,15;42;291;< 2,2;243;0,28;0;5670;0;0,29;18,2;-;5;0,046;0,048;0,58;0,14;0,079;24;0
pinard, appertis‚, ‚goutt‚;24,5;102;91,8;2,81;0,93;0,5;0,4;-;2,4;0,081;0,013;0;0,81;127;-;0,18;2,3;2,79;76;0,6;44;346;1,35;322;0,46;0;5880;0;1,25;462;-;14,3;0,016;0,14;0,39;0,047;0,1;98;0
Haricot vert, appertis‚, ‚goutt‚;19,9;82,5;92,6;1,33;1,23;0,31;0,46;0,59;3,36;0,09;0,014;0;0,69;42,7;518;0,13;0,81;1,6;13;0,094;25,3;94;0,9;261;0,23;0;122;0;0,14;38,9;-;3,1;0,053;0,053;0,15;0,15;0,03;20,5;0
Haricot beurre, appertis‚, ‚goutt‚;24,2;102;92,8;1,22;3,48;0,23;0,86;1,47;1,68;0,022;0,004;0;0,66;25;-;0,044;0,9;0,6;15;0,2;19;104;0,43;265;0,3;0;63;0;0,29;9,9;-;4,1;0,02;0,054;0,2;0,085;0,034;66;0
Ma‹s doux, appertis‚, ‚goutt‚;106;447;75,4;2,82;18,4;1,68;5,16;13,1;3,1;0,26;0,27;0;0,59;3,51;364;0,036;0,35;0,5;26,9;0,11;53,8;224;< 10;236;0,39;0;22;0;0,29;0;-;3,55;0,033;0,048;1,04;0,29;0,13;75;0
Artichaut, appertis‚, ‚goutt‚;39,8;167;89,9;1,5;6,5;0,2;1,5;-;3;0;-;-;0,8;-;-;-;-;-;-;-;-;-;-;320;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Tomate, concentr‚, appertis‚;99,2;419;72;4,4;17,1;0,53;13,3;0,22;4,2;0,093;0,062;0;0,27;45,6;traces;< 0,1;1,2;4,4;63,3;< 0,1;103;1010;0,4;108;< 0,1;0;784;0;5,7;11,4;-;2,6;0,08;0,1;2,2;0,2;0,09;58;0
Haricot vert, surgel‚, cuit;35,9;150;91,4;1,84;5,1;0,19;1,23;3,61;3,3;0,042;0,007;0;0,0097;51;-;0,059;0,68;0,4;19;0,29;29;159;0,4;1,5;0,24;0;334;0;0,04;12,7;-;11,6;0,035;0,09;0,38;0,049;0,06;23;0
Asperge, appertis‚e, ‚goutt‚e;18,3;76,7;94,2;1,79;1,43;0,27;1,23;-;1,5;0,085;0,012;0;0,7;15,8;-;0,076;1,09;0,7;8,5;0,16;35;142;0,2;291;0,42;0;493;0;0,74;41,3;-;18,4;0,046;0,07;0,63;0,1;0,11;72;0
Chou de Bruxelles, appertis‚, ‚goutt‚;38,1;159;88,9;2,56;4,1;0,53;2,5;-;3,3;0,078;0,058;0;0,63;26,3;-;0,03;0,7;1;12,2;0,1;53;252;1,5;222;0,2;0;465;0;0,69;-;-;18;-;-;-;-;-;-;0
C‚leri branche, appertis‚, ‚goutt‚;13,5;56;95;0,72;1,38;0,15;0,8;-;2;0,1;-;-;0,73;29,2;-;0,04;-;0,2;8;0,11;-;281;1;213;0,14;-;56;-;-;-;-;-;-;-;-;-;-;-;-
Champignon de Paris ou champignon de couche, appertis‚, ‚goutt‚;19,4;80,8;92,9;2,23;0,7;0,37;0;0,2;2,5;0,065;0,006;0;0,63;22,2;425;0,17;0,9;< 5;4,85;0,027;47;72,1;< 1;251;0,44;0;10;0;0;0;-;6,5;0,081;0,12;0,5;0,34;0,025;29,6;0
Salsifis, appertis‚, ‚goutt‚;28,9;121;91,5;1,38;4,25;0,15;1;2,5;2,5;0,07;-;-;0,71;21;-;-;-;0,2;8,9;-;-;173;0,6;235;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-
Poivron vert, cuit;17,4;72,9;92;0,93;2,36;0,2;2,36;-;1,2;0,029;0,013;0;0,005;9;-;0,065;0,46;1;10;0,12;18;166;traces;2;0,12;0;264;0;0,5;9,8;-;74,4;0,059;0,03;0,48;0,079;0,23;16;0
Poivron rouge, cuit;39,9;168;90,9;1,21;7;0,3;6;-;2,2;0,1;-;-;0,0055;9;-;0,01;-;1;14;0,1;26;180;traces;-;0,2;0;-;-;0,9;-;-;81;0,01;0,03;0,9;0,06;0,31;11;-
Petits pois et carottes, appertis‚s, ‚goutt‚s;50,1;211;86,7;2,57;7,59;0,33;3,89;3,5;3,27;0,051;0,014;0;0,61;23;-;0,1;0,75;2;14;0,36;46;100;-;244;0,58;0;3000;0;traces;-;-;6,6;0,074;0,053;0,58;0,12;0,088;18;0
Chou-rave, bouilli/cuit … l'eau;28;118;90,3;1,8;4,4;0,11;2,8;-;1,1;0,014;0,008;0;0,053;25;-;0,13;0,4;-;19;0,14;45;340;-;21;0,31;0;21;0;0,52;0,1;-;54;0,04;0,02;0,39;0,16;0,15;12;0
Chou rouge, bouilli/cuit … l'eau;25,3;106;91,3;1,51;3,32;0,09;3,32;0;2,6;0,011;0,007;0;0,044;54,6;-;0,034;0,66;1,35;11,8;0,16;33;262;< 2,97;28;0,14;0;20;0;0,12;47,6;-;34,4;0,071;0,06;0,38;0,15;0,23;24;0
Potiron, cuit;25,9;109;92;0,81;4,5;0,07;3,1;0,6;2;0,036;0,009;1,39;< 0,01;13;21,2;0,04;0,18;< 20;6,9;0,04;21;230;< 20;< 5;0,1;0;6020;< 0,25;0,24;< 0,8;-;0,84;0,02;< 0,01;0,22;0,14;0,058;< 5;0
Champignon de Paris ou champignon de couche, bouilli/cuit … l'eau;28,7;120;91,1;2,17;3;0,47;2,34;-;2,2;0,061;0,008;0;0,005;6;-;0,5;1,74;-;12;0,12;87;356;11,9;2;0,87;0;0;0,2;0,01;0;-;4;0,073;0,3;4,46;2,16;0,095;18;0
Fenouil, bouilli/cuit … l'eau;12,2;50,7;94,4;1,13;0,8;< 0,1;0,5;0,3;2;< 0,039;< 0,027;0;0,15;43;82;0,16;0,2;10;10,2;0,14;17,3;270;< 3,6;58,1;0,18;0;14;0;0,32;-;-;1,6;0,024;< 0,04;0,36;0,15;0,12;31,8;0
pinard, surgel‚, cuit;33,3;139;88,9;4,01;0,51;0,87;0,51;0;3,7;0,16;0;0;0,24;153;-;0,16;1,96;-;82;0,72;50;302;-;97;0,49;0;7240;0;3,54;541;-;2,2;0,078;0,18;0,44;0,075;0,14;121;0
Chou-fleur, surgel‚, cuit;18;74,8;94;1,61;1,05;0,22;1,03;-;2,7;0,034;0,015;0;0,045;17;-;0,024;0,41;0,1;9;0,15;24;139;traces;18;0,13;0;6;0;0,06;11,9;-;31,3;0,037;0,053;0,31;0,098;0,088;41;0
Petits pois, surgel‚s, cuits;65,8;277;79,5;5,15;7,95;0,27;4,65;3,3;5,5;0,049;0,024;0;0,18;24;12;0,11;1,52;-;22;0,28;77;110;1;72;0,67;0;1250;0;0,03;24;-;9,9;0,28;0,1;1,48;0,14;0,11;59;0
Champignon de Paris ou champignon de couche, saut‚/poˆl‚, sans matiŠre grasse;29,1;122;83;2,99;2,8;0,33;0;0,3;1,8;0,04;-;0;0,02;4;-;0,29;0,25;4;11;0,047;105;396;11,9;12;0,57;0;0;0,2;0;0;-;-;0,096;0,46;3,99;1,45;0,042;20;0
Panais, cuit;67,8;286;80,2;1,32;13,4;0,3;4,8;-;3,6;0,05;0,11;0;0,025;37;-;0,14;0,58;-;29;0,29;69;367;-;10;0,26;0;0;0;1;1;-;13;0,083;0,051;0,72;0,59;0,093;58;0
Fondue de poireau;58,4;240;-;1,1;0;5,2;-;-;3,6;3,6;-;-;0,5;-;-;-;-;-;-;-;-;-;-;200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Courge spaghetti, pulpe, cuite;28;118;92,3;0,66;5,06;0,26;2,53;-;1,4;0,062;0,022;0;0,045;21;-;0,035;0,34;-;11;0,11;14;117;-;18;0,2;0;59;0;0,12;0,8;-;3,5;0,038;0,022;0,81;0,36;0,099;8;0
Artichaut, coeur, appertis‚, ‚goutt‚;26;109;90,5;1,8;2,31;< 0,5;1,2;< 0,35;3,2;< 0,01;< 0,01;-;0,78;25;499;0,07;0,4;< 20;18;0,13;34;150;< 20;310;0,28;-;24,6;< 0,25;1,12;6,29;-;12,2;0,021;0,03;0,39;0,13;0,026;54,3;-
Artichaut, fond, appertis‚, ‚goutt‚;25,2;106;91,3;1,2;3,02;< 0,5;0,8;< 0,35;2,6;< 0,01;< 0,01;-;0,73;36;464;0,06;0,36;< 20;20;0,05;26;140;< 20;293;0,2;-;10,7;< 0,25;0,42;1,57;-;18;0,041;< 0,01;0,2;0,09;0,22;53,6;-
T‚tragone cornue, cuite;13,5;56,6;94,8;1,3;1;0,17;0,25;-;1,4;0,027;0,005;0;0,27;48;-;0,077;0,66;-;32;0,53;22;102;-;107;0,31;0;-;0;1,23;292;-;16;0,03;0,11;0,39;0,26;0,24;8;0
Rutabaga, cuit;26;109;91,5;0,93;4,26;0,18;3,95;0,31;1,8;0,029;0,027;0;0,013;18;-;0,029;0,18;-;10;0,097;41;216;-;5;0,12;0;1;0;0,24;0,2;-;18,8;0,082;0,041;0,72;0,16;0,1;15;0
Tomate, pulpe, appertis‚e;22,7;95,5;93;1,2;2,68;< 0,5;2,68;< 0,35;1,8;< 0,01;< 0,01;0;0,068;20;117;0,08;0,39;< 20;11;0,08;20;260;< 20;27,1;0,09;0;1980;< 0,25;1,3;< 0,8;-;10,5;0,036;0,023;0,65;0,054;0,083;30,2;0
Tomate, pur‚e, appertis‚e;47,1;199;85,6;1,4;7,54;0,4;3,64;-;2,38;0,085;0,057;0;0,51;19,9;283;0,15;0,6;2,2;30;0,16;41,9;798;0,4;239;0,2;0;-;0;2,3;-;-;9;0,1;0,05;1,3;0,25;0,18;72;0
Bambou, pousses, appertis‚es, ‚goutt‚es;17,9;75,3;95;1,61;1,9;0,15;1,15;-;1,25;0,041;0,004;0;0,19;17;-;0,098;0,24;-;3,5;0,14;26,8;196;-;74,1;0,56;0;8;0;0,63;0;-;1,1;0,017;0,039;0,16;0,079;0,12;2,5;0
Brocoli, surgel‚, cuit;28,8;121;90,7;3,1;2,36;0,11;1,47;-;3;0,018;0,008;0;0,06;51;-;0,043;0,61;-;20;0,33;55;180;-;24;0,3;0;597;0;1,32;88,1;-;40,1;0,055;0,081;0,46;0,27;0,13;30;0
Chou de Bruxelles, surgel‚, cuit;43,2;181;86,7;3,64;4,22;0,39;2,08;-;4,1;0,081;0,03;0;0,038;26;-;0,034;0,48;-;18;0,21;56;290;-;15;0,24;0;555;0;0,51;194;-;45,7;0,1;0,11;0,54;0,34;0,29;101;0
Carotte, surgel‚e, cuite;32,9;137;90,3;0,58;4,52;0,68;4,08;0,31;3,3;0,12;0,031;0;0,15;35;-;0,082;0,53;-;11;0,17;31;192;-;59;0,35;0;8200;0;1,01;13,6;-;2,3;0,03;0,037;0,42;0,17;0,084;11;0
Champignon, lentin comestible ou shiitak‚, cuit;60,9;258;83,5;1,56;12,3;0,22;3,84;-;2,1;0,05;0,07;0;0,01;3;-;0,9;0,44;-;14;0,2;29;117;-;4;1,33;0;0;0,7;0;0;-;0,3;0,037;0,17;1,5;3,59;0,16;21;0
Petits pois et carottes, surgel‚s, cuits;50,4;212;85,8;3,09;7,02;0,42;4,36;-;3,1;0,077;0,035;0;0,17;23;-;0,076;0,94;-;16;0,2;49;158;-;68;0,45;0;4730;0;0,52;18,8;-;8,1;0,23;0,064;1,15;0,16;0,087;26;0
Pois mange-tout ou pois gourmand, bouilli/cuit … l'eau;28,8;121;91,7;2,4;3,41;< 0,5;2,4;0,4;1,8;< 0,01;< 0,01;0;< 0,13;37;18,2;0,07;0,62;< 20;18;0,34;39;83;< 20;< 5;0,39;0;243;< 0,25;0,83;7,64;-;13,9;0,067;< 0,01;0,24;0,23;0,038;54,7;0
Chou fris‚, cuit;29,7;125;91,2;1,9;3,63;0,4;1,25;-;2;0,052;0,03;0;0,058;72;-;0,16;0,9;-;18;0,42;28;228;-;23;0,24;0;-;0;0,85;817;-;41;0,053;0,07;0,5;0,049;0,14;13;0
Chou chinois (pak-choi ou p‚-tsai), cuit;13,3;55,6;95,4;1,53;0,75;0,17;0,75;-;1,35;0,029;0,016;0;0,054;62,5;-;0,024;0,67;-;10,5;0,15;34;298;-;21,5;0,18;0;2550;0;0,09;34;-;20,9;0,038;0,054;0,46;0,08;0,17;47;0
Cardon, cuit;22;92,3;93,5;0,76;3,63;0,11;-;-;1,7;0,012;0,02;0;0,44;72;-;-;0,73;-;43;0,13;23;392;-;176;0,18;0;-;0;-;-;-;1,7;0,018;0,031;0,29;0,097;0,042;22;0
Tomate, pulpe et peau, bouillie/cuite … l'eau;18,7;78,6;94,3;0,88;2,8;0,21;2,6;0;1,05;0,028;0,031;0;0,017;9,73;-;0,055;0,49;1,5;7,53;0,096;21,7;182;0,18;6,68;0,12;0;503;0;0,56;2,8;-;16,9;0,035;0,02;0,47;0,14;0,066;11,8;0
Pois mange-tout ou pois gourmands, cuits;47,3;199;86,6;3,5;5,92;0,38;4,82;-;3,1;0,073;0,039;0;0,013;59;-;0,09;2,4;-;28;0,28;58;217;-;5;0,49;0;760;0;0,47;30,2;-;22;0,064;0,12;0,56;0,86;0,17;35;0
chalote, cuite;71,6;302;80;2,13;13,5;< 0,5;6,3;-;3,4;< 0,0002;< 0,0002;-;0,031;28;29,2;0,11;0,34;< 20;14;0,15;76;400;< 50;12,5;0,32;-;< 10;-;0,12;< 0,8;-;2,25;0,53;-;0,17;0,22;0,19;12,9;-
Haricots verts, pur‚e;56,3;234;-;1,7;4,2;2,9;1,5;-;3,3;1,9;-;-;0,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
L‚gumes (3-4 sortes en m‚lange), pur‚e;57,8;240;86,2;2,19;4,02;2,72;1,81;-;4,21;1,77;0,62;-;0,61;-;-;-;-;-;-;-;-;-;-;201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Brocoli, pur‚e;29,2;122;91,7;2,5;2,75;0,38;1,65;-;2,39;-;-;-;0,021;87;-;-;0,9;-;-;-;-;-;-;7,93;-;-;-;-;-;-;-;90;-;-;-;-;-;-;-
Tomate, coulis, appertis‚ (pur‚e de tomates mi-r‚duite … 11%);49,3;208;88,2;2,05;8,53;0,2;5,5;-;2,6;0,08;< 0,01;-;0,88;-;-;-;-;-;-;-;-;-;-;350;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Carotte, pur‚e;64,2;269;87,3;2,1;8,1;2;4,3;-;2,7;1,3;0,53;-;0,6;29;-;-;0,3;-;-;-;-;-;-;220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Courgette, pur‚e;57,3;240;-;2,8;6,5;1,9;2,3;-;1,5;1,3;-;-;0,6;-;-;-;-;-;-;-;-;-;-;220;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Tomate, double concentr‚, appertis‚;92,8;392;74,3;3,73;17;0,29;16,5;-;3,62;0;-;-;0,93;-;-;-;-;-;-;-;-;-;-;329;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Mac‚doine de l‚gumes, surgel‚e;54,5;228;86,4;3,48;6,8;0,28;3,35;-;5,45;0;-;-;0,045;-;-;-;-;-;-;-;-;-;-;12,7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Poivron rouge, appertis‚, ‚goutt‚;31,6;133;90,3;0,91;4,42;0,77;3,64;-;1,7;0,089;0,15;0;1,14;25;-;0,098;0,63;-;12,5;0,12;19;156;-;440;0,15;0;1530;0;1,65;5,1;-;109;0,042;0,03;0,51;0,079;0,23;34;0
